Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Date,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023
Start Time,09:39:00,09:42:00,09:45:00,09:48:00,09:51:00,09:54:00,09:57:00,10:00:00,10:03:00,10:06:00,10:09:00,10:12:00,10:15:00,10:18:00,10:21:00,10:24:00,10:27:00,10:30:00,10:33:00,10:36:00,10:39:00,10:42:00,10:45:00,10:48:00,10:51:00,10:54:00
Sample Temp (C),21.4,21.5,21.6,21.6,21.7,21.8,21.8,21.9,22.0,22.0,22.0,22.0,22.0,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.0,22.0,22.0
Sample Pressure (kPa),80.8,80.8,80.8,80.8,80.9,80.9,80.9,80.8,80.8,80.8,80.8,80.8,80.8,80.7,80.7,80.7,80.6,80.6,80.6,80.5,80.5,80.5,80.6,80.6,80.6,80.6
Relative Humidity (%),17.4,18.9,20.1,20.9,21.4,21.8,22.0,22.0,22.0,21.8,21.6,21.4,21.2,20.9,20.6,20.3,20.0,19.7,19.4,19.1,18.8,18.5,18.2,17.9,17.6,17.4
Mean Free Path (m),8.37954e-008,8.38316e-008,8.38678e-008,8.38678e-008,8.38003e-008,8.38365e-008,8.38365e-008,8.39765e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.41530e-008,8.41530e-008,8.41530e-008,8.42575e-008,8.42575e-008,8.42575e-008,8.43621e-008,8.43621e-008,8.43621e-008,8.42575e-008,8.42211e-008,8.42211e-008,8.42211e-008
Gas Viscosity (Pa*s),1.82480e-005,1.82528e-005,1.82576e-005,1.82576e-005,1.82624e-005,1.82672e-005,1.82672e-005,1.82719e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82767e-005,1.82767e-005,1.82767e-005
Diameter Midpoint (nm)
105.5,3.030,2.359,3.009,32750.129,14600.206,11898.738,10167.079,8644.534,7488.144,6667.592,5640.474,5077.828,4549.003,3902.197,3457.501,3137.347,2773.382,2441.993,2275.090,1994.202,1866.088,1648.100,1584.708,1463.173,1358.757,1252.206
109.4,3.137,3.055,2.675,32104.746,15099.020,12433.496,10762.225,9212.712,8063.720,7139.780,6135.565,5402.604,4887.424,4210.375,3739.274,3408.199,2979.412,2738.047,2497.954,2227.946,2047.609,1822.136,1760.987,1632.261,1483.559,1412.066
113.4,2.689,2.740,2.516,31069.602,15641.064,13121.440,11249.287,9773.933,8500.977,7499.849,6442.300,5831.722,5196.583,4458.189,4072.376,3686.596,3254.183,2963.064,2695.685,2400.542,2240.131,2037.412,1966.965,1754.331,1646.681,1582.917
117.6,2.937,2.828,2.314,29096.125,15881.368,13528.407,11693.884,10162.272,8823.132,7893.931,6898.411,6269.786,5491.648,4803.992,4360.605,4044.533,3536.244,3267.101,2941.920,2576.239,2413.406,2225.623,2085.339,1922.268,1804.409,1699.213
121.9,2.913,2.932,2.383,27494.291,16170.152,13707.217,11968.151,10338.865,9225.753,8226.126,7224.658,6560.720,5759.073,5072.664,4594.075,4299.674,3780.125,3477.524,3102.661,2814.282,2627.514,2378.224,2290.293,2098.111,1948.935,1860.864
126.3,2.587,2.256,2.598,26042.738,16278.420,13965.250,12242.547,10692.060,9618.291,8484.531,7491.300,6886.698,6098.440,5371.721,4895.438,4521.045,4005.077,3659.856,3309.560,3016.580,2817.772,2608.879,2491.634,2266.263,2118.501,2023.850
131.0,2.680,2.035,2.189,24638.401,16235.680,14023.358,12372.050,10872.289,9652.680,8722.403,7678.400,7136.035,6340.894,5648.240,5146.712,4716.052,4248.326,3905.488,3486.133,3212.762,2945.767,2754.594,2652.981,2422.504,2271.509,2150.705
135.8,2.393,2.049,1.526,22959.357,15849.717,13907.631,12440.815,10960.607,9810.263,8927.886,7917.725,7187.376,6508.146,5823.002,5307.621,4886.263,4428.391,4070.595,3688.117,3408.907,3145.380,2930.050,2733.235,2577.693,2445.033,2299.599
140.7,1.958,2.488,2.075,20843.987,15357.782,13587.075,12228.546,10903.489,9911.743,9022.117,7966.754,7323.756,6704.342,6034.455,5472.668,4975.401,4585.674,4234.949,3830.506,3516.774,3249.345,3075.160,2908.883,2745.518,2556.319,2420.447
145.9,1.928,1.927,2.012,18979.703,14865.929,13186.996,11889.345,10768.130,9742.937,8876.991,7907.534,7299.367,6699.355,6102.033,5517.697,5064.030,4625.347,4264.354,3959.936,3638.075,3354.403,3132.355,3014.939,2808.719,2635.056,2506.118
