Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_AgedSmoke_MRH_20230519_dryerNodryer.S80
Classifier Model,3071
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
Date,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23,05/19/23
Start Time,11:50:00,11:53:00,11:56:00,11:59:00,12:02:00,12:05:00,12:08:00,12:11:00,12:14:00,12:17:00,12:20:00,12:23:00,12:26:00,12:29:00,12:32:00,12:35:00,12:38:00,12:41:00,12:44:00,12:47:00,12:50:00,12:53:00,12:56:00,12:59:00,13:02:00,13:05:00,13:08:00,13:11:00,13:14:00,13:17:00,13:20:00,13:23:00,13:26:00
Diameter Midpoint
156.8,70.8545,58.3914,58.9526,67.1999,738981,501174,450235,422629,405872,385634,373570,364158,349051,339278,329707,318207,311149,304379,292670,282871,278749,265176,262139,252545,246223,239682,235461,226393,220074,217485,212296,206497,199572
162.5,94.0132,65.9379,57.6021,75.225,628633,471097,427005,399108,385165,373582,354958,345812,332503,326385,317235,304613,299393,290212,280871,274899,267773,260768,254563,247787,242539,232588,227742,222242,217273,211710,205597,199936,192792
168.5,71.7198,29.7547,41.1727,68.0036,545499,434272,398654,373251,364961,349968,338197,327352,315363,309505,301927,289840,283958,276961,264003,261551,253764,248436,242526,238036,233384,224464,220166,213499,208098,203730,196610,193766,188397
174.7,57.8636,60.4224,40.373,15.0014,502082,397035,365892,344639,337792,326501,316721,308076,298925,291881,282642,275268,270068,264478,253484,249676,243403,238282,229826,225900,221564,213518,210356,204260,200173,195286,188372,188184,181723
181.1,80.4958,60.3509,52.6539,61.4666,471531,358841,335803,316611,307304,297733,291045,284523,274225,268259,263560,257315,251315,245466,237302,232717,226993,220870,217288,211475,206691,202011,200259,192917,187574,184269,178159,175024,171500
187.7,16.6529,35.2738,62.2548,33.5323,420434,320011,303133,288658,281917,271955,265750,257655,250832,248026,239134,236533,231291,224299,219829,214780,209965,204346,200245,196758,194650,186139,184625,178963,175460,173803,167151,166305,162713
194.6,1.40538,41.6335,46.3603,19.8227,358851,281639,268450,253930,247958,241828,237846,234197,226297,224050,217915,216142,205554,203542,197811,197048,189648,188018,183431,180885,175682,172551,167222,162799,160821,158595,154958,152062,147270
201.7,16.26,46.8098,23.9706,70.7341,319209,241008,233984,224570,217936,213686,210484,206188,200451,197768,195717,188358,187435,182144,179082,175738,171448,168599,167063,161629,159542,155850,154288,149972,146785,145211,141303,139457,135826
209.1,27.8831,35.0344,22.7959,18.5622,288115,209379,203003,193891,192909,183926,182527,178206,177142,174557,172971,166109,162586,160902,159337,157215,153421,149791,149301,146481,143302,138553,137708,135777,130931,131241,126417,125843,121059
216.7,34.0924,63.5371,35.6707,28.3166,230801,173127,172008,165010,162943,159981,156037,152902,150075,150110,148772,145147,143086,140557,137745,135140,134075,130589,130149,128582,123703,123308,122527,120041,114917,116018,111304,110435,107639
224.7,0.894849,43.8011,17.8085,31.4277,173755,140664,141913,136348,135366,133969,132477,130289,126739,130017,126197,125150,122066,119251,118216,116795,114307,114008,111521,111205,107690,107310,105876,102758,102135,100793,97362.2,96669.2,94101.9
232.9,36.6457,20.968,2.0828,27.7789,130562,112919,116928,113815,114201,110246,109672,109003,104478,105643,104432,103455,102805,100307,98803.8,97352.2,96543.7,96558.7,95762.6,94811.1,91752.1,90812.2,91422.5,88940.6,87202.6,84988.5,83730.4,83422.4,82358.9
241.4,27.7956,33.5267,31.4469,13.5744,101050,89896.4,95386.3,92364.7,92213.8,90689.7,88592,90160,87289,88091.2,87458.5,85267.2,83991.1,83361.7,82286.1,82100.3,81950.4,78682.2,79911.2,79478.8,76238.2,76090.5,76062.9,73994.6,73118.4,72452.4,70480.2,70385.9,68077.8
250.3,8.70562,5.18036,23.458,20.3178,80371.9,71020.4,75725,72004.9,73699.7,71876.9,70707.1,70593.5,68957.5,69403.3,69785.9,69369,67981.8,69331.8,66517.8,65517.6,66568.9,65640.1,64671.9,65533.4,62459.9,63269.6,61635.8,61158,59678.5,59107,58016.7,56953.9,56312.3
259.5,23.5814,15.7263,26.1369,17.7935,67933.9,56160.8,57183.2,56254.1,57078.6,56169.3,55431.2,54272,54658.7,54767,55892.7,53576.2,54504.8,54136.4,54235.6,52356.3,52859.9,52157.6,50892.7,51484.2,50083.6,51570.5,49399.9,48608.1,47854.1,47222.7,46671.3,47225,46314.9
269.0,36.0434,14.9676,0,12.0145,57190.2,41916.9,43898.5,42849.3,43039,42097,42814.6,42161,41850.6,41869.2,42833.7,41482.4,42370.7,42244.6,40915.8,41879.1,41038.9,40488.4,41006.4,40408.6,39719.4,39436.1,38919.7,38354.6,38025.3,37787.5,37196.7,37542.2,36247.4
278.8,4.22339,10.0626,12.8781,22.355,44669.4,30385.7,31746.4,31727.7,31546.3,31505.8,31678.6,31810.1,31123,30883.9,31930.1,31270,32068.4,31511.2,30804.3,31225.2,31381.1,30572.6,30931.1,31216.4,30179.3,30673.6,30762.5,29866.2,30369.9,29407.2,29721.9,29132.6,28348.9
289.0,11.7559,4.40676,11.818,28.9139,32354.2,21695.1,22947.6,22478.9,23300.1,23768.8,23197.3,23204.3,22932.8,23018.9,23994.8,23187.6,23255.3,22897.5,23775.7,23759.3,24209.5,23447,23700.4,23313.1,22825.8,23583.5,22467.2,21931.2,22624.1,22766.1,22318.7,22698.8,21461.2
299.6,15.6889,37.5988,6.26647,6.26647,23754.3,15898.8,16292.1,15884.3,16693.2,16487.7,16129.3,16819.8,16462.5,16832.7,17597.3,16611.9,17058.5,17368.3,16707.7,17672.1,17736.4,17319.7,16637.2,17179.3,17017.8,17253.9,16758.4,16228.7,16656.2,16856.2,16449.7,16731.6,16925.3
310.6,18.0803,0,6.33428,19.0029,16759.8,10778,11190.1,11190.9,11329.8,11422.9,11077.4,11135,11416.4,11560.4,11894.6,11511.8,11929.6,12283.2,11625.2,12122.3,12169.3,11592.4,12294.3,12184.4,11976.3,12174.6,12520.3,12365.1,11619.5,11999.2,12195,11836.8,11276.3
322.0,19.3223,6.44078,6.44078,0,11088.4,7290.48,7912.98,7230.63,7682.62,7439.89,7870.24,7615.95,7515.8,8108.72,8237.57,7517.73,8263.85,8203.83,7997.37,8296.06,9010.31,8468.83,8292.63,8247.72,8256.8,8715.55,8362.28,8200.21,8442.51,8546.22,8339.18,8180.6,8538.34
333.8,9.06607,13.1023,19.6534,6.55114,7171.52,4453.63,4713.12,4620.81,4967.57,4924.65,5018.72,4978.99,5170.08,5162,5500.7,5205.53,5958.76,5015.07,5784.81,5448.26,5364.87,5679.02,5823.59,5548.83,5767.13,5920.63,5976.58,5305.64,5966.35,5374.24,5407.58,5964.68,5539.38
346.0,10.7082,0,26.5036,6.6259,4225.82,2791.77,3171.21,3096.35,2968.1,3273.94,3304.14,2950.42,3109.25,3194.55,3366.32,3409.08,3570.13,3698.02,3415.01,3690.17,3710.21,3625.86,3879.98,3615.99,3712.36,3789.95,3687.41,3761.99,4162.57,3492.25,3944.25,3848.52,3963.74
358.7,6.74318,3.17514,20.2296,8.68725,2491.65,1732.95,1861.7,1679.99,2108.5,1869.43,2014.96,1857.68,2065.12,1911.74,2255.77,2206.23,2514.55,2151.19,2236.49,2077.48,2340.31,2549.32,2368.52,2449.42,2089.34,2395.02,2346.32,2426.91,2617.05,2518.65,2448.51,2660.23,2415.77
371.8,15.9579,17.9161,6.86492,4.88575,1465.88,1162.25,1104.03,1119.86,1041.79,1205.59,1179.89,1187.34,1223.84,1305.93,1297.98,1285.77,1265.29,1407.84,1321.15,1234.58,1354.09,1372.68,1495.31,1361.06,1581.09,1522.51,1413.63,1437.85,1303.05,1392.84,1596.06,1742.22,1454.25
385.4,6.93429,16.7107,6.99135,13.9827,842.768,646.241,686.925,619.505,597.573,679.963,631.178,771.295,657.431,757.533,804.452,714.191,860.769,873.315,869.072,757.805,923.418,819.305,760.04,1056.75,922.861,891.283,891.219,751.856,852.443,893.056,965.053,947.149,940.3
399.5,14.1548,0,7.07738,7.07738,467.917,321.786,366.214,411.02,415.776,401.805,389.134,357.673,469.317,384.92,597.429,395.771,471.996,399.043,434.149,492.565,547.557,468.743,520.443,485.097,474.809,513.376,391.966,506.33,616.806,542.196,568.942,583.086,480.73
414.2,7.21226,0,0,7.21226,297.816,188.013,225.199,152.53,254.574,223.527,239.045,274.024,268.452,239.582,317.046,245.206,254.574,196.34,244.913,260.125,282.277,296.207,320.042,305.028,362.684,275.117,239.613,354.421,331.711,255.121,254.542,348.312,254.027
429.4,0,7.35261,0.529506,0,147.47,88.2034,131.204,118.645,139.058,132.876,132.291,88.7608,168.497,109.676,131.734,118.171,175.292,115.969,130.675,190.61,117.586,95.0265,175.264,218.349,160.057,116.527,176.908,175.877,149.17,195.733,190.527,152.705,182.672
445.1,0,0,21.751,0,94.1473,66.4415,88.8445,87.2353,72.7015,36.7057,73.4113,59.0509,73.3535,88.2504,65.9629,51.5447,103.089,59.5295,104.22,52.1389,88.2504,96.5982,72.7593,74.4263,58.9931,52.1389,64.8901,73.8321,139.316,74.4841,72.8749,44.1541,118.465
461.4,0,0,15.2562,0,37.9931,45.6506,53.1903,60.7889,29.3453,37.9931,51.9643,22.7958,0.0589538,30.4534,30.3945,60.8479,44.4836,35.6001,60.8479,44.3657,30.4534,30.6303,105.273,67.2205,15.2562,36.7671,45.5917,36.885,82.4177,30.3945,59.5629,60.7889,45.7685
478.3,0,7.75522,15.5104,7.75522,38.7761,31.0209,31.0209,23.2656,47.7825,23.2656,71.0482,20.2677,7.75522,59.0438,23.2656,23.2656,24.5169,33.5234,74.5542,32.2721,28.0229,82.3095,47.7825,16.7617,54.2865,16.7617,35.7782,21.519,52.5398,15.5104,32.2721,35.7782,54.2865
495.8,0,0,0,0,41.8183,15.7249,0,49.6807,15.7249,23.5874,0,18.7643,0,31.6387,7.86247,23.5874,18.2309,7.86247,3.03938,15.7249,18.7643,26.6268,44.3242,0,15.7249,31.4499,34.4892,34.4892,18.7643,47.1748,31.4499,10.9018,33.9558
514.0,8.03067,0,0,0,29.5631,0,15.7133,5.47112,24.092,8.03067,8.03067,8.03067,31.7747,18.9729,15.7133,8.03067,13.5018,16.0613,0,8.03067,8.03067,8.03067,10.9422,0,0,16.0613,8.03067,0,8.03067,8.03067,16.0613,8.03067,13.5018
532.8,0,0,0,0,8.1461,8.1461,0.353025,20.6044,24.4383,24.4383,20.6044,8.1461,8.49913,0,0.353025,8.1461,8.1461,8.1461,8.1461,8.1461,8.1461,0,16.2922,0,0,8.1461,0,8.1461,8.1461,8.1461,16.2922,16.2922,8.1461
552.3,0,0,0,0,16.5301,8.26507,0,4.21124,0,0.321373,20.42,0,8.26507,16.5301,16.5301,0,8.26507,24.7952,8.26507,0,8.26507,0,16.5301,0,0,0,0,8.26507,8.26507,8.26507,0,8.26507,0
572.5,0,0,0,0,8.45177,0,0,8.12313,0,8.12313,8.45177,0,0,0,0,8.45177,0,0,0,0,0,16.9035,0,0,0,0,0,0,0,8.45177,8.45177,0,0
593.5,0,0,0,0,17.1605,0,0,0,0,8.58027,0,25.7408,0,8.58027,8.58027,8.58027,0,0,8.58027,8.58027,7.52022,0,0,17.1605,0,8.58027,0,0,0,0,0,0,0
615.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scan Up Time(s),155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
Retrace Time(s),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Down Scan First,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scans Per Sample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Impactor Type(cm),0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071
Sheath Flow(lpm),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Aerosol Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Inlet Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Sample Flow(lpm),0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Low Voltage,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228
High Voltage,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79
Lower Size(nm),15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634
Upper Size(nm),723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394
Density(g/cc),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status Flag,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error 
td(s),1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
tf(s),5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527
D50(nm),593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091
Median(nm),133.157,134.862,131.733,139.991,50.6697,97.1315,103.366,107.146,110.111,112.003,113.561,115.118,116.574,118.122,119.397,120.839,121.698,122.961,123.778,124.912,125.945,126.607,127.591,128.547,129.064,130.052,130.528,131.031,132.43,132.596,132.777,133.85,134.187
Mean(nm),146.778,145.473,150.69,152.029,73.2491,103.499,109.942,113.506,116.538,118.43,120.188,121.755,123.076,124.627,126.069,127.281,128.315,129.472,130.273,131.378,132.437,133.116,134.081,135.003,135.447,136.488,136.953,137.434,139.024,138.879,139.191,140.171,140.543
Geo. Mean(nm),125.957,125.933,127.811,137.294,63.341,88.6448,96.3252,100.709,104.162,106.387,108.388,110.14,111.654,113.245,114.825,116.158,117.258,118.518,119.331,120.501,121.61,122.343,123.301,124.229,124.744,125.782,126.308,126.795,128.721,128.253,128.582,129.555,129.977
Mode(nm),126.346,145.902,113.419,145.902,42.9351,109.411,117.574,121.881,121.881,126.346,126.346,135.773,130.975,130.975,126.346,135.773,135.773,135.773,140.746,140.746,135.773,140.746,135.773,145.902,145.902,145.902,135.773,140.746,145.902,145.902,145.902,140.746,145.902
Geo. Std. Dev.,1.81978,1.78595,1.84755,1.56975,1.64031,1.8145,1.72497,1.6741,1.64386,1.62233,1.60591,1.59286,1.58107,1.574,1.56382,1.556,1.54996,1.54312,1.53993,1.53503,1.52984,1.52638,1.52376,1.5213,1.51763,1.51502,1.51176,1.51039,1.49417,1.50648,1.50461,1.50256,1.50013
Total Concentration(#/cm³),32.2948,32.051,32.6495,28.985,939857,359546,298741,266058,243647,227212,213566,202032,191689,182179,173832,164878,158596,151811,145155,140089,134405,129678,124843,120298,116388,111966,109281,105314,100802,98764.8,95580.6,92572,89510.8
Comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
