Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_FreshSmoke_LRH_20230531_2.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Date,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23
Start Time,13:17:00,13:20:00,13:23:00,13:26:00,13:29:00,13:32:00,13:35:00,13:38:00,13:41:00,13:44:00,13:47:00,13:50:00,13:53:00,13:56:00,13:59:00,14:02:00,14:05:00,14:08:00,14:11:00,14:14:00,14:17:00,14:20:00,14:23:00,14:26:00,14:29:00,14:32:00,14:35:00,14:38:00
Diameter Midpoint
174.7,16.5984,7.05498,14.6193,554367,432574,399044,378586,355784,334527,324911,304362,293287,281076,269195,257018,243008,231067,222705,213456,204232,191475,184642,176472,167108,158798,153275,143491,137593
181.1,24.7055,23.3256,0,487556,387322,357706,337211,321273,306618,295784,280338,268752,258575,249801,242082,226719,218815,209011,198257,192685,183082,174275,166703,158541,151189,142623,137910,131867
187.7,0,0.314007,16.2448,423239,340974,312753,303580,288473,274698,266908,254623,246691,237910,230360,223319,210729,201635,192754,185678,183679,171501,162727,154848,150068,141839,134425,128889,126522
194.6,37.7983,21.668,18.9943,359824,298416,277261,264683,256057,243276,236036,228010,222214,214295,208189,202786,191156,184881,177627,170540,165507,156851,147325,143628,139063,132390,127367,121000,115483
201.7,7.39053,20.6378,10.4894,303559,255705,234956,230499,222115,216525,206899,202076,197928,192119,187169,182937,175076,167991,162565,154850,152601,144065,137771,133056,128051,122284,117949,112809,108166
209.1,8.55663,16.1334,9.7055,250389,216421,205747,197626,193068,186895,184897,177259,174888,169598,166994,163671,157434,151468,147227,141014,140206,132096,125819,121690,117534,112900,106837,103888,100745
216.7,1.12831,7.85358,11.2914,206800,181792,173223,169710,164541,159541,156530,152692,150765,146923,146554,142664,138296,133722,129627,125040,124569,116042,112822,108675,105138,101914,96952.6,91905.9,89882
224.7,11.6149,7.83964,1.48625,162085,147874,142487,140704,136704,135065,134170,130395,129509,128158,127446,124274,120537,116975,113744,108224,109822,103853,100160,97074,94183.7,90862.3,86102.5,83669.3,81043.9
232.9,10.9413,7.82627,1.99054,127062,120019,115128,114506,113223,111877,111249,109875,108886,109288,108187,107370,103863,102252,100267,94384.6,94696.7,92238.1,88487.7,85491.3,83374.4,79403.1,76395,74099.4,71658
241.4,14.3308,5.70123,4.43702,100405,96247.7,94661.7,92096,92151.6,91241.3,93371.7,91168.8,90512.3,91344.7,90960.3,89507.3,87866.6,86914.2,84994.9,81986.2,81596,79000.5,76271,72994.4,72303.6,70275.5,66637.8,65015.1,63175.4
